year,month,pre_Region1,pre_Region2,pre_Region3,pre_Region4,pre_Region5,pre_Region6,tmp_Region1,tmp_Region2,tmp_Region3,tmp_Region4,tmp_Region5,tmp_Region6,spi3_1,spi3_2,spi3_3,spi3_4,spi3_5,spi3_6,tmp3m_1,tmp3m_2,tmp3m_3,tmp3m_4,tmp3m_5,tmp3m_6
1983,6,205.7444257,344.6214309,149.1171397,47.4414096,19.94942284,23.58326304,25.67923489,24.9892806,26.70455936,24.88051109,22.1625882,13.16738909,-0.69223363,0.405434126,-2.849856785,-1.027529569,0.739887485,0.64864527,26.14162176,25.44969401,26.97579817,26.04125181,24.52624995,13.92627322
1983,7,168.1651861,284.6459504,95.98337606,24.40133141,37.84415398,15.7700812,25.86787414,25.00103478,26.85549088,25.61683283,23.60318216,13.51329053,-2.358212992,-1.41021575,-4.191798058,-1.840316455,2.648201217,-0.10682693,26.01328835,25.16342069,26.95512798,25.65380199,23.62846816,13.45795241
1983,8,268.495779,297.8753296,117.6984793,42.51581828,7.562038315,35.66360614,25.60910598,24.87364721,26.73475147,25.61089191,24.31882119,13.04565269,-1.711106556,-1.592599446,-2.903276936,-1.885093572,0.431294985,-1.087843472,25.71873834,24.9546542,26.7649339,25.36941194,23.36153052,13.24211077
1983,9,178.4719352,191.7342001,52.90868557,84.15233482,50.64425549,32.13382033,26.31947417,25.31946998,27.3702074,26.34980001,25.80626414,13.82584809,-0.871139396,-1.601604737,-1.708354114,-1.887496771,0.539856558,-1.203713303,25.93215143,25.06471732,26.98681658,25.85917492,24.57608917,13.4615971
1983,10,284.2649089,171.1169099,56.4832853,188.3219902,125.6553398,62.66491198,26.3668046,25.54906607,27.32558418,26.3925626,26.0850492,14.36499027,1.394859261,-0.948299105,-0.381215387,-0.607731477,0.000571411,-0.839469442,26.09846158,25.24739442,27.14351435,26.11775151,25.40337818,13.74549702
1983,11,163.7670663,109.429913,43.16900537,212.0240028,207.0762605,80.7246687,26.68427971,25.900926,27.41459537,26.11802335,25.51697083,14.70839842,-0.163620467,-1.767254278,-1.637321261,-0.549992986,0.87926759,-1.159751421,26.45685283,25.58982068,27.37012898,26.28679532,25.80276139,14.29974559
1983,12,271.2459769,154.3234217,150.6234496,288.4035677,248.8440803,111.1793983,25.98024714,25.02839771,26.63351714,25.81776703,25.88931174,14.68035838,0.694658321,-0.843737186,-0.953044624,0.294556743,0.975336509,-0.402447362,26.34377715,25.49279659,27.12456556,26.10945099,25.83044393,14.58458236
1984,1,216.665244,155.3431561,231.4703524,297.8441675,241.6962239,166.4910059,25.61588933,24.72860936,25.76197824,25.43756864,25.4385396,13.56215012,-0.33621541,0.546905569,-0.545675495,-0.082361952,0.688863891,0.971890041,26.09347206,25.21931103,26.60336358,25.79111967,25.61494072,14.31696897
1984,2,279.0278429,78.41781608,234.1005184,319.3561543,213.2787975,225.7590236,25.40389328,25.09722184,25.5900121,25.32720777,25.77146619,13.49184431,0.926361292,1.151752935,-0.036933463,0.616059551,0.056114917,2.249385678,25.66667658,24.95140964,25.99516916,25.52751448,25.69977251,13.91145094
1984,3,238.2618743,89.55371311,281.1930172,333.0429155,250.7472704,137.6866973,26.09951548,25.7592334,26.11597053,25.72287855,25.76509261,13.88085812,-0.182663587,0.439930393,-0.111617367,0.701655843,0.281884529,1.851897904,25.7064327,25.19502154,25.82265362,25.49588499,25.65836613,13.64495085
1984,4,300.2149232,178.2779776,348.490656,272.6942024,146.9502956,80.06134946,25.92449546,25.79098628,26.14085779,25.60197868,24.99652028,13.382885,-0.137156072,-1.134456423,0.345857311,1.854047058,0.893456282,1.248336031,25.80930141,25.54914717,25.9489468,25.55068833,25.51102636,13.58519581
1984,5,290.264228,316.0471646,357.3805927,121.2870681,37.32323914,55.84775195,25.56819451,24.94123054,25.97680458,25.7049074,25.33887075,13.05305015,-1.07914154,-0.938143353,1.125631606,1.345302168,0.904989853,0.041348372,25.86406848,25.49715007,26.07787763,25.67658821,25.36682788,13.43893109
1984,6,296.5508753,382.093167,233.9752045,61.9664844,17.49036092,42.78635506,25.15289275,24.45940723,26.06266831,24.78471992,22.82587811,12.00403481,-0.405260242,-0.609671688,1.391708423,1.1246092,0.198567821,0.221823283,25.54852757,25.06387468,26.06011022,25.36386867,24.38708971,12.81332332
1984,7,273.2266175,369.0705117,197.2794329,45.69944259,8.217093974,29.47888526,24.70976714,23.84972601,25.88068935,24.9059201,23.68660636,11.76022313,-0.1230415,-0.169249187,1.046974789,-0.17965391,-1.514796132,0.32609267,25.14361813,24.41678792,25.97338741,25.13184914,23.95045174,12.27243603
1984,8,192.3152005,389.1635924,154.3236991,55.41244546,44.49796844,30.73450654,24.90454855,24.30654983,26.51720022,25.28901368,24.09491149,12.09265845,0.096009908,0.761487695,1.233417734,0.353733716,0.683052224,0.264970824,24.92240281,24.20522769,26.15351929,24.9932179,23.53579865,11.95230546
1984,9,217.7891338,317.8018829,126.6520923,112.4208582,60.52611328,47.72267979,25.68439133,24.49202601,26.41656979,25.91090461,25.67215669,13.45716378,0.190169333,1.630042067,2.033428396,0.621965372,1.157480583,-0.065686648,25.099569,24.21610061,26.27148645,25.3686128,24.48455818,12.43668179
1984,10,180.4763415,238.2276342,113.3390637,181.0925911,139.98747,81.76159283,26.48943653,25.00102065,26.97197475,26.78318064,27.06746045,14.48122802,-0.509491018,2.13637149,2.634562195,0.526668414,1.549052543,0.374360416,25.69279213,24.59986549,26.63524825,25.99436631,25.61150954,13.34368342
1984,11,174.3805374,196.6768622,101.8835283,210.4377423,170.1611069,116.658966,26.33017553,25.24225101,27.10381116,26.17870627,25.90795592,14.07269137,-0.940692178,1.847346498,1.971199351,0.024344628,0.611660071,1.286130173,26.16800113,24.91176589,26.83078523,26.29093051,26.21585768,14.00369439
1984,12,253.1319719,139.5381337,146.9149195,234.708827,221.3777931,85.51134343,26.22155303,24.48585248,26.46954713,26.02065611,25.73298465,14.47948093,-0.743431546,1.226575538,0.853888294,-1.370719869,0.144565237,0.411338513,26.34705503,24.90970805,26.84844435,26.32751434,26.23613367,14.34446677
1985,1,151.9024247,59.31485851,264.3739747,277.7808287,369.7837366,65.84153072,26.14861691,24.78410435,25.86356824,25.58625238,25.23026369,13.87430067,-1.323481339,0.194383708,0.581425544,-1.966601163,1.680391749,-1.150017428,26.23344849,24.83740261,26.47897551,25.92853825,25.62373475,14.14215765
1985,2,138.6956654,47.24407935,259.8307454,271.6603268,207.8891343,139.9496962,26.1964157,24.82794867,25.53169726,25.81869218,25.90254588,13.75673151,-1.87723416,-0.804134855,0.612136862,-2.094445839,1.416890127,-1.536701563,26.18886188,24.69930183,25.95493754,25.80853355,25.6219314,14.0368377
1985,3,192.5198799,107.5995744,297.8630996,286.3510527,224.1280581,85.05187321,26.40779045,25.50014332,26.25431714,26.11448709,25.98064709,14.43420717,-3.039228518,-1.293128816,0.723608337,-1.723284376,1.551380402,-1.695616693,26.25094102,25.03739878,25.88319421,25.83981055,25.70448555,14.02174645
1985,4,221.3476526,184.7178836,228.8860462,216.7788864,187.9446773,45.73366017,26.09114535,25.73773713,26.51476882,25.93336863,25.23750832,13.01353399,-3.549623487,-1.239021901,-0.702996146,-1.607314336,1.045346539,-1.502250506,26.23178383,25.35527637,26.10026107,25.95551597,25.70690043,13.73482422
1985,5,258.917265,328.4056153,346.6484545,133.4422224,44.91324155,51.33963691,25.50517914,24.84593729,26.07434741,25.69471267,25.09113882,12.57971686,-3.055818078,-0.492246578,-0.47312375,-1.042185314,1.298071708,-2.110399173,26.00137165,25.36127258,26.28114446,25.91418947,25.43643141,13.342486
1985,6,218.6324333,357.7081736,259.5155271,52.37071205,35.10130726,23.89573489,24.74838648,24.25547925,25.93436613,24.35933361,22.65524,11.85178548,-3.122791506,-0.671938743,-0.178097546,-0.539699003,2.244198075,-1.954878703,25.44823699,24.94638455,26.17449412,25.3291383,24.32796238,12.48167877
1985,7,218.1261902,390.7752757,176.7717708,43.68001752,13.89544754,21.04760586,24.62326601,24.04502233,25.90700827,24.68058483,22.90781624,11.2012622,-2.205192255,-0.060716191,0.9694831,-0.158287487,0.208377589,-1.054042195,24.95894388,24.38214629,25.97190727,24.9115437,23.55139835,11.87758818
1985,8,223.1613251,419.8723358,149.3744302,60.86381893,19.99374882,37.07521877,24.79660492,24.21085314,26.35224259,25.35956069,24.51705927,12.19445279,-1.433257974,1.048483775,1.234748492,0.097847302,0.621088675,-0.721065834,24.72275247,24.17045157,26.064539,24.79982638,23.3600385,11.74916682
1985,9,183.4009761,253.7115476,74.68313558,114.1303824,72.30694049,63.79446611,25.56425857,24.94586581,27.1853748,26.04937375,25.87857436,12.98855577,-0.717838456,1.5170888,0.824346238,0.805316434,0.912349303,0.510637562,24.99470983,24.40058043,26.48154188,25.36317309,24.43448329,12.12809025
1985,10,188.6877254,198.9907386,72.47138102,196.7129669,149.3392001,53.00399557,26.18456708,25.29907484,27.36582741,26.5852393,26.63073114,14.05514383,-0.441672486,1.414889843,1.005651143,1.247585219,1.470767398,0.129049981,25.51514352,24.81859793,26.96781493,25.99805791,25.67545492,13.07938413
1985,11,190.6783813,204.4627976,126.042548,204.7045783,167.5186836,101.3136342,25.97858204,25.10915686,26.87462523,25.93229385,26.03738303,13.80430887,-1.088498927,0.735888846,0.868160657,0.359726591,0.999295485,0.379690604,25.9091359,25.1180325,27.14194248,26.18896896,26.18222951,13.61600282
1985,12,174.4414331,108.0293847,224.8289879,317.8697407,275.9607785,133.1004974,26.08098772,24.73414517,26.06992643,25.79792756,26.14364114,14.13955892,-1.508249278,0.339657062,1.688128805,1.071571521,1.155386207,0.504173008,26.08137895,25.04745896,26.77012636,26.10515357,26.2705851,13.99967054
1986,1,226.1331483,86.36662336,206.2120474,295.4691969,239.2249399,120.8694205,26.0031,24.96454099,26.02499728,25.76889045,25.85231657,14.25268407,-1.156281963,0.245011252,1.096698712,0.392252611,0.448177441,0.905172468,26.02088992,24.93594767,26.32318298,25.83303729,26.01111358,14.06551728
1986,2,214.1356999,114.4318606,250.0228118,301.1160751,214.0685002,160.6981861,25.85974173,25.15486422,25.96602524,25.54948024,25.58066777,13.66483775,-0.913273447,0.133662539,0.725840408,0.803857121,0.430955935,0.826596814,25.98127648,24.95118346,26.02031632,25.70543275,25.85887516,14.01902691
1986,3,270.1838865,105.2039431,281.5918743,338.01293,216.2167894,162.9641925,25.88610021,25.68420401,26.04153921,25.5540454,25.54498172,13.59946061,-0.419092682,0.194561419,-0.214411711,0.382115329,-0.226354568,0.737978742,25.91631398,25.26786974,26.01085391,25.62413869,25.65932202,13.83899414
1986,4,216.8734445,154.6085635,270.16315,200.9049148,106.3724285,80.95085471,26.13971924,25.90114807,26.46490747,26.18546557,26.01059624,13.81331207,-1.525769707,-0.711037363,-0.491256295,-0.054287827,-0.423672856,0.701967364,25.96185373,25.5800721,26.15749064,25.76299707,25.71208191,13.69253681
1986,5,300.0524546,317.0173527,295.2623741,137.6684484,58.41089907,44.71341589,25.80583049,25.18015271,26.48724828,25.80049986,25.10191978,12.68849044,-1.58023261,-1.025595687,-0.863801573,0.040156911,-0.12115783,0.34602815,25.94388331,25.5885016,26.33123166,25.84667028,25.55249924,13.36708771
1986,6,274.1654836,479.9603155,283.5592101,46.63472136,16.73061858,12.58226605,25.03466098,24.30720918,25.90927167,24.81605177,23.53770459,11.89369459,-1.736457204,0.203441436,0.037925732,-1.113618807,-0.515167443,-1.240680483,25.66007024,25.12950332,26.28714248,25.6006724,24.88340687,12.79849903
1986,7,280.3935396,382.3094167,169.0991651,52.13392084,12.76404306,20.41173478,24.59203388,24.15992433,26.06858137,24.58440741,23.01028689,11.11130263,-0.187345607,1.049721009,0.485013606,0.113553901,-0.092899978,-2.009604935,25.14417512,24.54909541,26.15503377,25.06698635,23.88330375,11.89782922
1986,8,185.3483301,241.1247216,57.50465532,67.14781025,47.91794487,36.88649857,25.53648478,24.93512409,27.03842355,26.08809431,25.1337706,12.70012106,-0.223806444,0.376079828,-0.025421463,0.46939578,1.036888036,-1.372046423,25.05439321,24.4674192,26.33875886,25.16285116,23.89392069,11.9017061
1986,9,235.7097981,238.9698838,67.9626555,98.58541729,56.16458999,46.69004266,25.73653395,25.07160509,27.15737094,25.78454467,25.38998727,13.29981685,0.460182439,-0.581584267,-1.119438706,0.776725456,1.279099433,-0.237368314,25.28835087,24.72221783,26.75479195,25.48568213,24.51134825,12.37041352
1986,10,274.6599428,250.8050127,99.07137849,175.9208802,120.5084287,67.14703948,25.91342722,25.11229816,27.07426279,26.20662716,26.18834571,13.8436263,0.938711556,-0.115851245,-0.437279859,0.289994216,1.063577119,0.004755466,25.72881532,25.03967578,27.09001909,26.02642205,25.57070119,13.28118807
1986,11,226.3252072,195.291414,111.4818548,217.003584,148.2924144,84.8583447,26.21838873,25.26863148,26.94904048,26.2832566,26.63734722,14.64288694,1.29721895,1.070898147,0.959663522,-0.341234174,-0.405170139,-0.294567641,25.95611663,25.15084491,27.06022474,26.09147615,26.0718934,13.9287767
1986,12,215.6150786,106.2955582,144.7671118,264.1859183,188.9593528,104.5004339,26.15689649,25.10481881,26.89548478,26.09108414,26.20879405,14.57734898,0.66186427,0.923611711,0.755391007,-0.535074147,-1.180968204,-0.346891763,26.09623748,25.16191615,26.97292935,26.19365597,26.34482899,14.35462074
1987,1,234.9411279,73.74589662,209.8592933,276.7226681,210.7398934,153.1295943,26.04662879,25.17755717,26.41546551,26.0077011,26.24497223,14.77108671,-0.009228454,-0.119030067,-0.004374646,-1.076104438,-1.904588643,0.626683349,26.140638,25.18366915,26.75333026,26.12734728,26.3637045,14.66377421
1987,2,208.2510126,68.93800966,194.3568541,252.3832282,135.6854947,89.50072463,26.28899638,25.96147568,26.68242616,26.09209237,26.22306991,15.07913793,-0.351719995,-0.75770977,-0.886102136,-1.881008686,-2.689767976,-0.397587559,26.16417389,25.41461722,26.66445882,26.06362587,26.22561206,14.80919121
1987,3,220.3814979,131.650101,267.5290877,300.3647519,246.9545113,91.08344672,26.59779313,26.34626896,26.66773434,26.08597288,25.93115401,15.2404263,-0.906844755,-0.279370186,-1.001656134,-1.863544458,-1.358200759,-0.943463773,26.31113943,25.82843394,26.58854201,26.06192212,26.13306538,15.03021698
1987,4,363.9511775,219.4233099,325.4619403,241.3250006,130.2994341,83.08848429,26.0906551,26.19215585,26.76336988,26.52993497,26.23943576,14.71967552,-0.422936712,-0.062584029,-0.692230953,-1.139489321,-0.869542558,-1.637443722,26.32581487,26.16663349,26.70451013,26.23600007,26.13121989,15.01307991
1987,5,280.6750242,345.3903542,279.0459549,105.9440281,47.61144679,48.16848285,25.48819042,25.17615109,26.75616784,25.64993142,24.44632974,13.54361501,-0.656252993,0.371526857,-0.493079137,-0.738534781,0.718814598,-1.090652161,26.05887955,25.90485863,26.72909069,26.08861309,25.53897317,14.50123894
1987,6,207.8978776,322.5509487,202.3034946,62.62342268,34.6261225,22.30903549,25.2628795,24.77206009,26.62914952,25.1930024,23.45809292,12.71585628,-0.872373966,-0.488434329,-0.623365166,-0.303616194,0.558943884,-0.656619944,25.61390834,25.38012234,26.71622908,25.79095626,24.71461947,13.6597156
1987,7,253.745275,358.9981391,157.7720772,46.50776382,20.18651418,45.09465396,25.65209638,24.74231503,26.95924148,25.63690845,24.10397445,12.80288777,-1.58333537,-0.628057151,-1.124296983,-0.740775989,0.614370766,-0.186705344,25.4677221,24.89684207,26.78151961,25.49328076,24.00279903,13.02078635
1987,8,221.3904932,275.2386585,106.5898655,45.78326215,13.69051132,43.70377718,25.5040794,24.93806125,27.29523642,26.050443,24.93284123,13.30863904,-1.074094226,-1.244875283,-0.808830084,0.013378707,0.596030651,0.609898085,25.47301843,24.81747879,26.96120914,25.62678462,24.16496953,12.94246103
1987,9,191.3390407,269.2320547,69.4465198,110.029179,38.34520559,33.37444863,26.07423536,25.53394995,27.67922477,26.86601583,26.64532439,13.95961269,-0.065314683,-0.130230639,-0.354052337,0.211710743,-0.45168331,0.520754363,25.74347038,25.07144208,27.31123422,26.18445576,25.22738003,13.3570465
1987,10,209.1514273,216.7272481,47.56119516,158.0070639,128.0709961,79.54249635,26.75925341,25.88430066,28.18297951,27.61788389,27.56720217,14.55158849,-0.061531003,0.227061746,-0.458064947,-0.648290091,-0.105035903,0.236064736,26.11252272,25.45210395,27.7191469,26.84478091,26.38178927,13.93994674
1987,11,178.4520607,148.6982544,60.46071165,227.4885028,194.4851214,88.70535901,26.55548506,26.03036739,28.00805083,26.79972161,26.91722207,14.98974308,-0.847378394,0.458715616,-1.031744147,-0.222592131,0.4015743,-0.190195599,26.46299128,25.816206,27.9567517,27.09454044,27.04324954,14.50031476
1987,12,209.6771485,106.7923123,118.7013515,266.6759717,271.7209511,73.47538731,26.69067079,26.04955206,28.13194203,26.91225396,26.22557544,15.08345484,-0.890833198,-0.250799707,-1.400592806,-0.666970158,1.17857604,-0.77828327,26.66846975,25.98807337,28.10765746,27.10995315,26.90333323,14.87492881
1988,1,229.0276457,75.53364176,246.7335258,303.3456361,223.3041753,119.6318183,26.23553418,25.36027053,26.58776422,26.25032956,26.5965399,14.31754068,-0.79813628,-0.848487912,-0.537029329,-0.100800502,0.558454268,-0.79779561,26.49389667,25.81339666,27.57591903,26.65410171,26.57977914,14.79691287
1988,2,234.1696903,74.82504822,243.1779563,312.8110745,229.8688145,111.8956782,26.32869054,25.68365619,26.44843144,26.25937868,26.11753095,14.59378629,-0.177897921,-0.62804487,-0.129515274,0.127235695,0.367322624,-1.244352613,26.4182985,25.69782626,27.0560459,26.4739874,26.31321543,14.66492727
1988,3,170.6234708,65.73183931,262.8017311,308.2655549,271.1754808,132.5406232,26.69922706,26.22338171,26.79547901,26.44042312,26.21333532,14.21208377,-1.22857,-1.257746756,-0.043643398,0.172362676,0.536562344,-0.449698209,26.42115059,25.75576948,26.61055822,26.31671045,26.30913539,14.37447025
1988,4,259.1956553,157.897097,276.6552259,231.0514539,155.4281184,103.0826447,26.23234546,26.25789019,26.67199462,26.16436721,25.8472512,13.77470291,-2.002578229,-1.914708241,-0.758405612,0.224654942,1.647984749,-0.166994554,26.42008769,26.05497603,26.63863502,26.28805634,26.05937249,14.19352432
1988,5,343.0310471,262.4752812,345.6356647,148.2949495,46.19301143,62.12558365,25.89344313,25.71474365,26.5347437,25.6404251,24.26596629,13.15002243,-1.755976083,-2.221992327,-0.302450763,0.330849212,1.573379176,0.525769363,26.27500522,26.06533852,26.66740578,26.08173848,25.44218427,13.7122697
1988,6,282.6520884,417.5832703,258.5703543,52.66372634,18.9551336,24.50434085,24.91342952,24.5451607,26.13035129,24.50809793,22.52973881,11.25905034,-0.434022754,-1.043906765,0.523358728,0.394910796,0.82005227,0.580994973,25.67973937,25.50593152,26.44569654,25.43763008,24.21431877,12.72792523
1988,7,252.3517829,430.9629491,203.6668132,33.30606161,7.721758912,23.82478967,24.70644493,24.03645987,26.17487022,24.6119517,22.34072583,11.14717355,0.088114631,0.316938655,1.30583303,0.029092137,-0.913404656,-0.406664275,25.17110586,24.76545474,26.2799884,24.92015825,23.04547698,11.85208211
1988,8,186.5431468,400.6876995,107.6633442,32.04230568,3.513113828,26.29509874,25.23915502,24.29647195,27.01110813,26.24710172,25.37882751,12.59449193,-0.493361912,1.851919389,0.980976426,-1.696909838,-1.942320967,-1.109094572,24.95300982,24.29269751,26.43877655,25.12238378,23.41643072,11.66690527
1988,9,205.4028174,233.5537518,76.19253471,86.96202176,25.4341076,44.19865857,26.02035193,24.97500193,27.46962381,26.98742503,26.82398763,13.44378863,-0.408102225,1.525292369,0.601424399,-1.831371081,-2.478297765,-0.677233165,25.32198396,24.43597792,26.88520072,25.94882615,24.84784699,12.39515137
1988,10,190.9283921,219.9649993,63.57566139,151.9038215,107.276631,58.75396909,26.24323524,25.21310008,27.71272134,27.20273512,27.11856913,13.83992254,-0.6222095,1.226188434,0.051273254,-2.21110837,-1.466430046,-0.892805365,25.8342474,24.82819132,27.39781776,26.81242062,26.44046142,13.29273437
1988,11,265.2226681,187.8632568,125.2689628,240.1657446,149.3604728,66.85529357,26.05528226,25.0452995,27.09762078,26.41913855,26.65704478,14.52514887,0.318358302,0.542198488,0.725476359,-0.714163379,-1.450730635,-1.384885463,26.10628981,25.07780051,27.42665531,26.86976623,26.86653385,13.93628668
1988,12,194.6304757,176.9936641,216.7726406,274.5929798,253.7676355,101.3298309,26.06169351,24.65559932,26.40133768,25.9002609,25.92170669,14.1849103,-0.171179614,1.366534067,1.45511548,-0.281843378,-0.221676035,-1.227865123,26.12007033,24.97133297,27.07055993,26.50737819,26.56577354,14.18332724
1989,1,287.9486125,113.8854293,277.0706751,310.1390775,212.9804275,139.7158454,25.52408383,24.48813796,25.98530675,25.45052935,25.6759851,13.87865959,0.869424527,1.384128324,1.780945218,0.555002897,-0.671690426,-0.162443431,25.8803532,24.72967893,26.49475507,25.9233096,26.08491219,14.19623959
1989,2,228.8022961,92.09027076,282.6646715,316.5968695,195.2381148,124.334373,25.4482633,24.64243338,25.66562083,25.4162308,25.86112306,13.97775357,0.285829142,1.090419724,1.765258779,0.52491885,-0.580547154,-0.052190944,25.67801354,24.59539022,26.01742176,25.58900702,25.81960495,14.01377449
1989,3,271.9392556,146.5439495,324.7985822,319.9143156,204.2698885,124.1876078,25.69909467,24.71315211,25.8332193,25.48261647,25.62931894,13.90048628,0.349010627,0.834861483,1.378737134,0.62858278,-1.065335836,-0.075979583,25.55714726,24.61457448,25.82804896,25.44979221,25.72214237,13.91896648
1989,4,250.0405385,135.5098166,311.8211251,231.9945337,128.4228474,87.90817836,25.56401125,25.14964909,26.10518711,25.81402064,25.54293165,13.21649739,-0.916126238,-0.712515969,1.061852525,0.598221109,-0.58615976,-0.346618618,25.57045641,24.83507819,25.86800908,25.57095597,25.67779122,13.69824575
1989,5,311.4858005,330.3485637,373.8321529,125.9995269,45.77899866,39.70542291,25.18451141,24.50584334,25.85229796,25.03468264,23.67186538,11.96977968,-1.023354945,-0.591357997,1.439215412,0.075179468,-0.171496245,-0.420898993,25.48253911,24.78954818,25.93023479,25.44377325,24.94803865,13.02892111
1989,6,333.7133556,353.1472195,260.83982,89.60488335,34.2576887,60.85385597,25.026873,24.12259691,26.20473065,25.07396105,23.35297185,11.68285235,-0.295921728,-1.262790122,1.487271308,0.873061155,0.424005215,0.541107771,25.25846522,24.59269645,26.05407191,25.30755478,24.18925629,12.28970981
1989,7,214.5371641,336.6627347,216.5155739,43.19589719,19.73047308,22.38175642,24.52892753,24.04444863,25.89770193,24.45744653,22.70323939,11.38741537,-0.1266508,-0.706489988,1.874138028,0.954478946,0.490157675,0.118853063,24.91343731,24.22429629,25.98491018,24.8553634,23.2426922,11.6800158
1989,8,192.9765487,262.3191541,97.33798222,59.84658582,37.39246643,27.41966661,25.660979,24.8731467,27.0459812,26.1711163,24.66722061,12.17797357,-0.204604196,-1.299033891,1.058631649,1.499590852,1.665867048,0.591107559,25.07225984,24.34673075,26.38280459,25.23417462,23.57447728,11.74941376
1989,9,181.3717067,261.704373,89.19266501,92.14005014,44.40652762,44.04370921,26.09130333,25.13760911,27.37620541,26.25287951,25.67098379,12.89956952,-1.300639512,-0.600775178,0.861007752,-0.057386721,0.744059376,-0.699534243,25.42706995,24.68506815,26.77329618,25.62714744,24.34714793,12.15498615
1989,10,201.3552721,194.5604158,130.3730976,201.0927644,118.8024279,76.67396064,26.05720835,25.23048421,27.24006388,26.43974038,26.33747516,13.64815293,-0.727997102,-0.25795083,1.371077917,0.660384555,0.454657508,-0.098592723,25.93649689,25.08041334,27.22075017,26.28791206,25.55855985,12.90856534
1989,11,212.8863432,184.7518463,129.5219101,212.2660479,193.775197,55.85769611,26.61875493,25.4567919,27.30759678,26.44540871,26.08177328,14.2609933,-0.603568074,0.537677406,2.078390276,0.069399139,0.316311556,-1.118857044,26.25575554,25.27496174,27.30795536,26.37934286,26.03007741,13.60290525
1989,12,138.57194,106.6458807,210.0486389,309.5009681,341.985798,54.14685036,26.53893531,25.26602226,26.88657773,26.10286668,25.5083491,14.28210622,-1.522743039,-0.040576157,2.271977227,1.161030357,2.106109761,-2.562725761,26.4049662,25.31776612,27.14474613,26.32933859,25.97586585,14.06375081
1990,1,283.2791129,117.7298051,247.4894029,279.4073077,196.158293,110.6463125,25.92592886,25.11600176,26.42486387,25.95535814,26.14013576,14.09902481,-0.560790419,0.399433018,1.433278367,-0.012199425,1.229855384,-2.461677702,26.36120637,25.27960531,26.87301279,26.16787784,25.91008605,14.21404144
1990,2,184.8136126,104.6607439,247.5171283,281.3136132,215.2604611,133.0340758,26.08244388,25.2690314,26.07469986,25.86371848,25.8099397,14.09921869,-1.018627544,0.408283511,0.995712517,-0.147099015,0.778903717,-1.396334314,26.18243602,25.21701848,26.46204715,25.9739811,25.81947485,14.16011657
1990,3,240.0863226,148.4242009,290.910696,272.3966547,145.8328313,103.3018295,26.241969,25.8019531,26.49564129,26.1104937,26.20087702,14.21833895,-0.442242007,1.07139405,0.329297377,-1.782540675,-1.929816287,-0.724055078,26.08344725,25.39566209,26.33173501,25.97652344,26.05031749,14.13886082
1990,4,266.6360906,295.4472939,330.9956395,213.7781965,98.9399757,79.03028493,26.21876893,25.79613896,26.74887418,26.44927447,26.12400873,13.81285514,-1.647853607,1.537553444,0.419977932,-1.786505202,-1.916634238,-0.699089974,26.18106061,25.62237449,26.43973844,26.14116221,26.04494182,14.04347093
1990,5,265.2262589,371.055072,341.1419273,124.0654959,89.48900731,59.30410218,25.79561465,25.25970856,26.75699107,25.78507851,24.2469028,13.21611587,-1.767160161,1.605341733,0.798459953,-1.7795302,-1.090636908,-0.645705482,26.08545086,25.61926687,26.66716884,26.11494889,25.52392952,13.74910332
1990,6,310.1001592,377.8748461,224.9059229,79.18313512,30.13064022,64.9116456,25.40211068,24.92693715,26.58996772,25.04748132,22.9749984,11.80486029,-1.017876616,1.150235145,0.765329817,-0.075608242,0.755152854,1.003788562,25.80549809,25.32759489,26.69861099,25.76061143,24.44863664,12.94461043
1990,7,221.9221725,339.0308439,196.3828186,54.93713509,20.50465735,26.64643634,24.81737153,24.47687809,26.27562784,24.31736164,22.432446,11.05336527,-0.883952617,0.062648469,0.687560743,0.932027834,2.185703077,1.177194873,25.33836562,24.88784127,26.54086221,25.04997382,23.21811573,12.02478048
1990,8,203.2051816,288.0036861,114.2143064,58.13437095,30.78749071,23.3139011,25.53220282,24.81079104,26.81270473,25.82311307,24.92844563,12.22130213,-0.292084518,-0.695541942,0.410558744,1.48515948,1.224515985,0.764407599,25.25056168,24.73820209,26.55943343,25.06265201,23.44529668,11.6931759
1990,9,160.9811369,219.0001554,78.93198956,114.0007274,67.90837931,44.1050272,26.29601162,25.59052297,27.30889279,26.07793024,25.37973105,13.23190771,-1.346828492,-0.765516768,0.635358053,1.098767818,1.35719436,-0.68915035,25.54852865,24.95939737,26.79907512,25.40613498,24.24687423,12.16885837
1990,10,180.5766987,206.1794605,67.49195879,164.9958485,107.8290933,79.91946703,26.54727945,25.87055314,27.98653565,27.05825829,27.0614818,14.0440562,-1.194892547,-0.320777709,0.319498147,0.141084302,0.609299482,-0.130762427,26.12516463,25.42395571,27.36937772,26.3197672,25.78988616,13.16575535
1990,11,176.1756481,159.5677849,101.0760446,231.4932418,162.7454615,97.1384206,26.68745773,25.95861907,27.69615539,26.59402582,26.79867608,14.68546154,-1.785435187,-0.180097809,0.408711338,0.214068501,-0.095038315,0.481954176,26.5102496,25.80656506,27.66386128,26.57673812,26.41329631,13.98714181
1990,12,211.6554273,169.3472473,159.9425796,262.9114644,196.5024411,113.2541274,26.25542728,25.42506103,26.99959088,26.18002695,26.37341443,14.51603454,-1.297355832,0.680317521,0.355452841,-0.474138002,-1.005986364,0.580668447,26.49672149,25.75141108,27.56076064,26.61077035,26.7445241,14.41518409
